"date","raw_name","series_id","country","arrivals","year","month","period","unit","source","indexed_arrivals","zscore_arrivals"
2018-08-01,"Visitor Arrivals: Italy","italy","Italy",22950,2018,8,"pre_covid","Person","Singapore Tourism Board",368.319691863264,3.15183546075841
2018-09-01,"Visitor Arrivals: Italy","italy","Italy",7349,2018,9,"pre_covid","Person","Singapore Tourism Board",117.942545337827,0.321619154272276
2018-10-01,"Visitor Arrivals: Italy","italy","Italy",5777,2018,10,"pre_covid","Person","Singapore Tourism Board",92.7138501043171,0.0364387149545279
2018-11-01,"Visitor Arrivals: Italy","italy","Italy",5973,2018,11,"pre_covid","Person","Singapore Tourism Board",95.8594126143476,0.0719955636226441
2018-12-01,"Visitor Arrivals: Italy","italy","Italy",8637,2018,12,"pre_covid","Person","Singapore Tourism Board",138.613384689456,0.555278445519898
2019-01-01,"Visitor Arrivals: Italy","italy","Italy",10910,2019,1,"pre_covid","Person","Singapore Tourism Board",175.09228053282,0.967629042574123
2019-02-01,"Visitor Arrivals: Italy","italy","Italy",10085,2019,2,"pre_covid","Person","Singapore Tourism Board",161.852030171722,0.817963735680266
2019-03-01,"Visitor Arrivals: Italy","italy","Italy",7201,2019,3,"pre_covid","Person","Singapore Tourism Board",115.567324666988,0.294770105277985
2019-04-01,"Visitor Arrivals: Italy","italy","Italy",6381,2019,4,"pre_covid","Person","Singapore Tourism Board",102.407318247472,0.146011860850151
2019-05-01,"Visitor Arrivals: Italy","italy","Italy",4775,2019,5,"pre_covid","Person","Singapore Tourism Board",76.6329642112021,-0.145336603236556
2019-06-01,"Visitor Arrivals: Italy","italy","Italy",4404,2019,6,"pre_covid","Person","Singapore Tourism Board",70.6788637457872,-0.21264063821549
2019-07-01,"Visitor Arrivals: Italy","italy","Italy",7418,2019,7,"pre_covid","Person","Singapore Tourism Board",119.049911731664,0.334136616303399
2019-08-01,"Visitor Arrivals: Italy","italy","Italy",21699,2019,8,"pre_covid","Person","Singapore Tourism Board",348.242657679345,2.92488843175936
2019-09-01,"Visitor Arrivals: Italy","italy","Italy",6993,2019,9,"pre_covid","Person","Singapore Tourism Board",112.229176697159,0.257036306691412
2019-10-01,"Visitor Arrivals: Italy","italy","Italy",5655,2019,10,"pre_covid","Person","Singapore Tourism Board",90.7558979297063,0.0143063907835576
2019-11-01,"Visitor Arrivals: Italy","italy","Italy",6074,2019,11,"pre_covid","Person","Singapore Tourism Board",97.4803402343123,0.0903182254363163
2019-12-01,"Visitor Arrivals: Italy","italy","Italy",11129,2019,12,"pre_covid","Person","Singapore Tourism Board",178.606965174129,1.00735837858595
2020-01-01,"Visitor Arrivals: Italy","italy","Italy",10661,2020,1,"pre_covid","Person","Singapore Tourism Board",171.096132242016,0.922457331766159
2020-02-01,"Visitor Arrivals: Italy","italy","Italy",7492,2020,2,"covid_shock","Person","Singapore Tourism Board",120.237522067084,0.347561140800545
2020-03-01,"Visitor Arrivals: Italy","italy","Italy",1238,2020,3,"covid_shock","Person","Singapore Tourism Board",19.8683999358048,-0.786992591701491
2020-04-01,"Visitor Arrivals: Italy","italy","Italy",1,2020,4,"covid_shock","Person","Singapore Tourism Board",0.0160487883164821,-1.01139984579567
2020-05-01,"Visitor Arrivals: Italy","italy","Italy",2,2020,5,"covid_shock","Person","Singapore Tourism Board",0.0320975766329642,-1.01121843330247
2020-06-01,"Visitor Arrivals: Italy","italy","Italy",8,2020,6,"covid_shock","Person","Singapore Tourism Board",0.128390306531857,-1.01012995834324
2020-07-01,"Visitor Arrivals: Italy","italy","Italy",45,2020,7,"covid_shock","Person","Singapore Tourism Board",0.722195474241695,-1.00341769609467
2020-08-01,"Visitor Arrivals: Italy","italy","Italy",36,2020,8,"covid_shock","Person","Singapore Tourism Board",0.577756379393356,-1.00505040853351
2020-09-01,"Visitor Arrivals: Italy","italy","Italy",39,2020,9,"covid_shock","Person","Singapore Tourism Board",0.625902744342802,-1.0045061710539
2020-10-01,"Visitor Arrivals: Italy","italy","Italy",66,2020,10,"covid_shock","Person","Singapore Tourism Board",1.05922002888782,-0.999608033737369
2020-11-01,"Visitor Arrivals: Italy","italy","Italy",37,2020,11,"covid_shock","Person","Singapore Tourism Board",0.593805167709838,-1.0048689960403
2020-12-01,"Visitor Arrivals: Italy","italy","Italy",60,2020,12,"covid_shock","Person","Singapore Tourism Board",0.962927298988926,-1.0006965086966
2021-01-01,"Visitor Arrivals: Italy","italy","Italy",193,2021,1,"covid_shock","Person","Singapore Tourism Board",3.09741614508105,-0.976568647100376
2021-02-01,"Visitor Arrivals: Italy","italy","Italy",70,2021,2,"covid_shock","Person","Singapore Tourism Board",1.12341518215375,-0.998882383764551
2021-03-01,"Visitor Arrivals: Italy","italy","Italy",73,2021,3,"covid_shock","Person","Singapore Tourism Board",1.17156154710319,-0.998338146284937
2021-04-01,"Visitor Arrivals: Italy","italy","Italy",58,2021,4,"covid_shock","Person","Singapore Tourism Board",0.930829722355962,-1.00105933368301
2021-05-01,"Visitor Arrivals: Italy","italy","Italy",16,2021,5,"covid_shock","Person","Singapore Tourism Board",0.256780613063714,-1.0086786583976
2021-06-01,"Visitor Arrivals: Italy","italy","Italy",8,2021,6,"covid_shock","Person","Singapore Tourism Board",0.128390306531857,-1.01012995834324
2021-07-01,"Visitor Arrivals: Italy","italy","Italy",33,2021,7,"covid_shock","Person","Singapore Tourism Board",0.52961001444391,-1.00559464601312
2021-08-01,"Visitor Arrivals: Italy","italy","Italy",54,2021,8,"covid_shock","Person","Singapore Tourism Board",0.866634569090034,-1.00178498365583
2021-09-01,"Visitor Arrivals: Italy","italy","Italy",69,2021,9,"covid_shock","Person","Singapore Tourism Board",1.10736639383727,-0.999063796257755
2021-10-01,"Visitor Arrivals: Italy","italy","Italy",98,2021,10,"covid_shock","Person","Singapore Tourism Board",1.57278125501525,-0.99380283395482
2021-11-01,"Visitor Arrivals: Italy","italy","Italy",239,2021,11,"covid_shock","Person","Singapore Tourism Board",3.83566040763922,-0.968223672412961
2021-12-01,"Visitor Arrivals: Italy","italy","Italy",319,2021,12,"covid_shock","Person","Singapore Tourism Board",5.11956347295779,-0.953710672956587
2022-01-01,"Visitor Arrivals: Italy","italy","Italy",212,2022,1,"recovery","Person","Singapore Tourism Board",3.40234312309421,-0.973121809729487
2022-02-01,"Visitor Arrivals: Italy","italy","Italy",346,2022,2,"recovery","Person","Singapore Tourism Board",5.55288075750281,-0.94881253564006
2022-03-01,"Visitor Arrivals: Italy","italy","Italy",450,2022,3,"recovery","Person","Singapore Tourism Board",7.22195474241695,-0.929945636346774
2022-04-01,"Visitor Arrivals: Italy","italy","Italy",933,2022,4,"recovery","Person","Singapore Tourism Board",14.9735194992778,-0.842323402128916
2022-05-01,"Visitor Arrivals: Italy","italy","Italy",1372,2022,5,"recovery","Person","Singapore Tourism Board",22.0189375702134,-0.762683317612064
2022-06-01,"Visitor Arrivals: Italy","italy","Italy",1656,2022,6,"recovery","Person","Singapore Tourism Board",26.5767934520944,-0.711162169541937
2022-07-01,"Visitor Arrivals: Italy","italy","Italy",3366,2022,7,"recovery","Person","Singapore Tourism Board",54.0202214732788,-0.400946806161943
2022-08-01,"Visitor Arrivals: Italy","italy","Italy",9544,2022,8,"recovery","Person","Singapore Tourism Board",153.169635692505,0.719819576856538
2022-09-01,"Visitor Arrivals: Italy","italy","Italy",4994,2022,9,"recovery","Person","Singapore Tourism Board",80.1476488525116,-0.105607267224732
2022-10-01,"Visitor Arrivals: Italy","italy","Italy",3697,2022,10,"recovery","Person","Singapore Tourism Board",59.3323704060343,-0.340899270911195
2022-11-01,"Visitor Arrivals: Italy","italy","Italy",3775,2022,11,"recovery","Person","Singapore Tourism Board",60.5841758947199,-0.326749096441231
2022-12-01,"Visitor Arrivals: Italy","italy","Italy",2777,2022,12,"recovery","Person","Singapore Tourism Board",44.5674851548708,-0.507798764659496
2023-01-01,"Visitor Arrivals: Italy","italy","Italy",4082,2023,1,"recovery","Person","Singapore Tourism Board",65.51115390788,-0.271055461027396
2023-02-01,"Visitor Arrivals: Italy","italy","Italy",4861,2023,2,"recovery","Person","Singapore Tourism Board",78.0131600064195,-0.129735128820954
2023-03-01,"Visitor Arrivals: Italy","italy","Italy",4643,2023,3,"recovery","Person","Singapore Tourism Board",74.5145241534264,-0.169283052339573
2023-04-01,"Visitor Arrivals: Italy","italy","Italy",4220,2023,4,"recovery","Person","Singapore Tourism Board",67.7258866955545,-0.246020536965151
2023-05-01,"Visitor Arrivals: Italy","italy","Italy",4092,2023,5,"recovery","Person","Singapore Tourism Board",65.6716417910448,-0.269241336095349
2023-06-01,"Visitor Arrivals: Italy","italy","Italy",3426,2023,6,"recovery","Person","Singapore Tourism Board",54.9831487722677,-0.390062056569662
2023-07-01,"Visitor Arrivals: Italy","italy","Italy",6965,2023,7,"recovery","Person","Singapore Tourism Board",111.779810624298,0.251956756881681
2023-08-01,"Visitor Arrivals: Italy","italy","Italy",20896,2023,8,"recovery","Person","Singapore Tourism Board",335.35548066121,2.779214199716
2023-09-01,"Visitor Arrivals: Italy","italy","Italy",6547,2023,9,"recovery","Person","Singapore Tourism Board",105.071417108008,0.176126334722127
2023-10-01,"Visitor Arrivals: Italy","italy","Italy",4058,2023,10,"recovery","Person","Singapore Tourism Board",65.1259829882844,-0.275409360864308
2023-11-01,"Visitor Arrivals: Italy","italy","Italy",4119,2023,11,"recovery","Person","Singapore Tourism Board",66.1049590755898,-0.264343198778823
2023-12-01,"Visitor Arrivals: Italy","italy","Italy",4237,2023,12,"recovery","Person","Singapore Tourism Board",67.9987160969347,-0.242936524580671
2024-01-01,"Visitor Arrivals: Italy","italy","Italy",5573,2024,1,"recovery","Person","Singapore Tourism Board",89.4398972877548,-0.000569433659225748
2024-02-01,"Visitor Arrivals: Italy","italy","Italy",5038,2024,2,"recovery","Person","Singapore Tourism Board",80.8537955384368,-0.0976251175237267
2024-03-01,"Visitor Arrivals: Italy","italy","Italy",4868,2024,3,"recovery","Person","Singapore Tourism Board",78.1255015246349,-0.128465241368521
2024-04-01,"Visitor Arrivals: Italy","italy","Italy",5141,2024,4,"recovery","Person","Singapore Tourism Board",82.5068207350345,-0.0789396307236452
2024-05-01,"Visitor Arrivals: Italy","italy","Italy",4444,2024,5,"recovery","Person","Singapore Tourism Board",71.3208152784465,-0.205384138487303
2024-06-01,"Visitor Arrivals: Italy","italy","Italy",4818,2024,6,"recovery","Person","Singapore Tourism Board",77.3230621088108,-0.137535866028755
2024-07-01,"Visitor Arrivals: Italy","italy","Italy",7807,2024,7,"recovery","Person","Singapore Tourism Board",125.292890386776,0.404706076160018
2024-08-01,"Visitor Arrivals: Italy","italy","Italy",29522,2024,8,"recovery","Person","Singapore Tourism Board",473.792328679185,4.34407836609953
2024-09-01,"Visitor Arrivals: Italy","italy","Italy",8001,2024,9,"recovery","Person","Singapore Tourism Board",128.406355320173,0.439900099841724
2024-10-01,"Visitor Arrivals: Italy","italy","Italy",5864,2024,10,"recovery","Person","Singapore Tourism Board",94.1100946878511,0.0522216018633346
2024-11-01,"Visitor Arrivals: Italy","italy","Italy",5112,2024,11,"recovery","Person","Singapore Tourism Board",82.0414058738565,-0.0842005930265808
2024-12-01,"Visitor Arrivals: Italy","italy","Italy",4828,2024,12,"recovery","Person","Singapore Tourism Board",77.4835499919756,-0.135721741096708
2025-01-01,"Visitor Arrivals: Italy","italy","Italy",6086,2025,1,"recovery","Person","Singapore Tourism Board",97.6729256941101,0.0924951753547724
2025-02-01,"Visitor Arrivals: Italy","italy","Italy",5709,2025,2,"recovery","Person","Singapore Tourism Board",91.6225324987963,0.02410266541661
2025-03-01,"Visitor Arrivals: Italy","italy","Italy",5354,2025,3,"recovery","Person","Singapore Tourism Board",85.9252126464452,-0.0402987696710495
2025-04-01,"Visitor Arrivals: Italy","italy","Italy",6480,2025,4,"recovery","Person","Singapore Tourism Board",103.996148290804,0.163971697677414
2025-05-01,"Visitor Arrivals: Italy","italy","Italy",5479,2025,5,"recovery","Person","Singapore Tourism Board",87.9313111860055,-0.0176222080204652
2025-06-01,"Visitor Arrivals: Italy","italy","Italy",4901,2025,6,"recovery","Person","Singapore Tourism Board",78.6551115390788,-0.122478629092767
2025-07-01,"Visitor Arrivals: Italy","italy","Italy",9366,2025,7,"recovery","Person","Singapore Tourism Board",150.312951372171,0.687528153066105
2025-08-01,"Visitor Arrivals: Italy","italy","Italy",30649,2025,8,"recovery","Person","Singapore Tourism Board",491.87931311186,4.5485302459412
2025-09-01,"Visitor Arrivals: Italy","italy","Italy",8367,2025,9,"recovery","Person","Singapore Tourism Board",134.280211844006,0.506297072354635
2025-10-01,"Visitor Arrivals: Italy","italy","Italy",5595,2025,10,"recovery","Person","Singapore Tourism Board",89.7929706307174,0.0034216411912771
2025-11-01,"Visitor Arrivals: Italy","italy","Italy",5802,2025,11,"recovery","Person","Singapore Tourism Board",93.1150698122292,0.0409740272846448
2025-12-01,"Visitor Arrivals: Italy","italy","Italy",6078,2025,12,"recovery","Person","Singapore Tourism Board",97.5445353875782,0.091043875409135
2017-01-01,"Visitor Arrivals: Japan","japan","Japan",53377,2017,1,"pre_covid","Person","Singapore Tourism Board",100,0.427584629968314
2017-02-01,"Visitor Arrivals: Japan","japan","Japan",72654,2017,2,"pre_covid","Person","Singapore Tourism Board",136.114806002585,1.08183018022622
2017-03-01,"Visitor Arrivals: Japan","japan","Japan",82293,2017,3,"pre_covid","Person","Singapore Tourism Board",154.173145736928,1.40896992494458
2017-04-01,"Visitor Arrivals: Japan","japan","Japan",46245,2017,4,"pre_covid","Person","Singapore Tourism Board",86.6384397774322,0.185530406570516
2017-05-01,"Visitor Arrivals: Japan","japan","Japan",54012,2017,5,"pre_covid","Person","Singapore Tourism Board",101.189650973266,0.449136008523783
2017-06-01,"Visitor Arrivals: Japan","japan","Japan",52932,2017,6,"pre_covid","Person","Singapore Tourism Board",99.1663075856642,0.412481695390072
2017-07-01,"Visitor Arrivals: Japan","japan","Japan",63193,2017,7,"pre_covid","Person","Singapore Tourism Board",118.389943233977,0.760731609339148
2017-08-01,"Visitor Arrivals: Japan","japan","Japan",94900,2017,8,"pre_covid","Person","Singapore Tourism Board",177.791932854975,1.83684115242299
2017-09-01,"Visitor Arrivals: Japan","japan","Japan",69742,2017,9,"pre_covid","Person","Singapore Tourism Board",130.65927272046,0.982999291480508
2017-10-01,"Visitor Arrivals: Japan","japan","Japan",64624,2017,10,"pre_covid","Person","Singapore Tourism Board",121.070873222549,0.809298574241314
2017-11-01,"Visitor Arrivals: Japan","japan","Japan",75348,2017,11,"pre_covid","Person","Singapore Tourism Board",141.161923674991,1.17326232798753
2017-12-01,"Visitor Arrivals: Japan","japan","Japan",63553,2017,12,"pre_covid","Person","Singapore Tourism Board",119.064391029844,0.772949713717051
2018-01-01,"Visitor Arrivals: Japan","japan","Japan",64087,2018,1,"pre_covid","Person","Singapore Tourism Board",120.064821927047,0.791073235210941
2018-02-01,"Visitor Arrivals: Japan","japan","Japan",68191,2018,2,"pre_covid","Person","Singapore Tourism Board",127.753526799933,0.93035962511904
2018-03-01,"Visitor Arrivals: Japan","japan","Japan",83064,2018,3,"pre_covid","Person","Singapore Tourism Board",155.617588099743,1.43513703182059
2018-04-01,"Visitor Arrivals: Japan","japan","Japan",50253,2018,4,"pre_covid","Person","Singapore Tourism Board",94.147291904753,0.321558635311174
2018-05-01,"Visitor Arrivals: Japan","japan","Japan",53474,2018,5,"pre_covid","Person","Singapore Tourism Board",100.181726211664,0.430876730314582
2018-06-01,"Visitor Arrivals: Japan","japan","Japan",53413,2018,6,"pre_covid","Person","Singapore Tourism Board",100.067444779587,0.428806440406104
2018-07-01,"Visitor Arrivals: Japan","japan","Japan",68146,2018,7,"pre_covid","Person","Singapore Tourism Board",127.669220825449,0.928832362071803
2018-08-01,"Visitor Arrivals: Japan","japan","Japan",100491,2018,8,"pre_covid","Person","Singapore Tourism Board",188.266481818011,2.0265951012476
2018-09-01,"Visitor Arrivals: Japan","japan","Japan",77013,2018,9,"pre_covid","Person","Singapore Tourism Board",144.281244730877,1.22977106073533
2018-10-01,"Visitor Arrivals: Japan","japan","Japan",74019,2018,10,"pre_covid","Person","Singapore Tourism Board",138.672087228582,1.12815715932577
2018-11-01,"Visitor Arrivals: Japan","japan","Japan",73787,2018,11,"pre_covid","Person","Singapore Tourism Board",138.237443093467,1.12028326983778
2018-12-01,"Visitor Arrivals: Japan","japan","Japan",63738,2018,12,"pre_covid","Person","Singapore Tourism Board",119.410982258276,0.77922846180014
2019-01-01,"Visitor Arrivals: Japan","japan","Japan",66402,2019,1,"pre_covid","Person","Singapore Tourism Board",124.401895947693,0.869642434196626
2019-02-01,"Visitor Arrivals: Japan","japan","Japan",69885,2019,2,"pre_covid","Person","Singapore Tourism Board",130.927178372707,0.987852594052842
2019-03-01,"Visitor Arrivals: Japan","japan","Japan",84048,2019,3,"pre_covid","Person","Singapore Tourism Board",157.46107874178,1.46853318378686
2019-04-01,"Visitor Arrivals: Japan","japan","Japan",65212,2019,4,"pre_covid","Person","Singapore Tourism Board",122.172471289132,0.82925481139189
2019-05-01,"Visitor Arrivals: Japan","japan","Japan",59138,2019,5,"pre_covid","Person","Singapore Tourism Board",110.793038199974,0.623108239193596
2019-06-01,"Visitor Arrivals: Japan","japan","Japan",56709,2019,6,"pre_covid","Person","Singapore Tourism Board",106.24238904397,0.540669973821576
2019-07-01,"Visitor Arrivals: Japan","japan","Japan",71410,2019,7,"pre_covid","Person","Singapore Tourism Board",133.784214174644,1.03960984176479
2019-08-01,"Visitor Arrivals: Japan","japan","Japan",108104,2019,8,"pre_covid","Person","Singapore Tourism Board",202.529179234502,2.28497406966143
2019-09-01,"Visitor Arrivals: Japan","japan","Japan",80823,2019,9,"pre_covid","Person","Singapore Tourism Board",151.41915057047,1.35907933206814
2019-10-01,"Visitor Arrivals: Japan","japan","Japan",80106,2019,10,"pre_covid","Person","Singapore Tourism Board",150.075875377035,1.33474494084882
2019-11-01,"Visitor Arrivals: Japan","japan","Japan",72765,2019,11,"pre_covid","Person","Singapore Tourism Board",136.322760739644,1.08559742907607
2019-12-01,"Visitor Arrivals: Japan","japan","Japan",69706,2019,12,"pre_covid","Person","Singapore Tourism Board",130.591827940873,0.981777481042717
2020-01-01,"Visitor Arrivals: Japan","japan","Japan",57234,2020,1,"pre_covid","Person","Singapore Tourism Board",107.225958746276,0.558488042706018
2020-02-01,"Visitor Arrivals: Japan","japan","Japan",53425,2020,2,"covid_shock","Person","Singapore Tourism Board",100.089926372782,0.429213710552034
2020-03-01,"Visitor Arrivals: Japan","japan","Japan",11611,2020,3,"covid_shock","Person","Singapore Tourism Board",21.7528148828147,-0.98991911294145
2020-04-01,"Visitor Arrivals: Japan","japan","Japan",25,2020,4,"covid_shock","Person","Singapore Tourism Board",0.0468366524907732,-1.38313843883698
2020-05-01,"Visitor Arrivals: Japan","japan","Japan",30,2020,5,"covid_shock","Person","Singapore Tourism Board",0.0562039829889278,-1.38296874294284
2020-06-01,"Visitor Arrivals: Japan","japan","Japan",137,2020,6,"covid_shock","Person","Singapore Tourism Board",0.256664855649437,-1.37933725080829
2020-07-01,"Visitor Arrivals: Japan","japan","Japan",565,2020,7,"covid_shock","Person","Singapore Tourism Board",1.05850834629147,-1.36481128227012
2020-08-01,"Visitor Arrivals: Japan","japan","Japan",511,2020,8,"covid_shock","Person","Singapore Tourism Board",0.957341176911404,-1.36664399792681
2020-09-01,"Visitor Arrivals: Japan","japan","Japan",353,2020,9,"covid_shock","Person","Singapore Tourism Board",0.661333533169717,-1.37200638818155
2020-10-01,"Visitor Arrivals: Japan","japan","Japan",513,2020,10,"covid_shock","Person","Singapore Tourism Board",0.961088109110666,-1.36657611956915
2020-11-01,"Visitor Arrivals: Japan","japan","Japan",763,2020,11,"covid_shock","Person","Singapore Tourism Board",1.4294546340184,-1.35809132486227
2020-12-01,"Visitor Arrivals: Japan","japan","Japan",712,2020,12,"covid_shock","Person","Singapore Tourism Board",1.33390786293722,-1.35982222298248
2021-01-01,"Visitor Arrivals: Japan","japan","Japan",555,2021,1,"covid_shock","Person","Singapore Tourism Board",1.03977368529516,-1.3651506740584
2021-02-01,"Visitor Arrivals: Japan","japan","Japan",358,2021,2,"covid_shock","Person","Singapore Tourism Board",0.670700863667872,-1.37183669228742
2021-03-01,"Visitor Arrivals: Japan","japan","Japan",601,2021,3,"covid_shock","Person","Singapore Tourism Board",1.12595312587819,-1.36358947183233
2021-04-01,"Visitor Arrivals: Japan","japan","Japan",797,2021,4,"covid_shock","Person","Singapore Tourism Board",1.49315248140585,-1.35693739278214
2021-05-01,"Visitor Arrivals: Japan","japan","Japan",281,2021,5,"covid_shock","Person","Singapore Tourism Board",0.526443973996291,-1.37445000905713
2021-06-01,"Visitor Arrivals: Japan","japan","Japan",121,2021,6,"covid_shock","Person","Singapore Tourism Board",0.226689398055342,-1.37988027766953
2021-07-01,"Visitor Arrivals: Japan","japan","Japan",297,2021,7,"covid_shock","Person","Singapore Tourism Board",0.556419431590385,-1.37390698219589
2021-08-01,"Visitor Arrivals: Japan","japan","Japan",341,2021,8,"covid_shock","Person","Singapore Tourism Board",0.638851939974146,-1.37241365832748
2021-09-01,"Visitor Arrivals: Japan","japan","Japan",780,2021,9,"covid_shock","Person","Singapore Tourism Board",1.46130355771212,-1.35751435882221
2021-10-01,"Visitor Arrivals: Japan","japan","Japan",779,2021,10,"covid_shock","Person","Singapore Tourism Board",1.45943009161249,-1.35754829800103
2021-11-01,"Visitor Arrivals: Japan","japan","Japan",430,2021,11,"covid_shock","Person","Singapore Tourism Board",0.805590422841299,-1.36939307141183
2021-12-01,"Visitor Arrivals: Japan","japan","Japan",580,2021,12,"covid_shock","Person","Singapore Tourism Board",1.08661033778594,-1.36430219458771
2022-01-01,"Visitor Arrivals: Japan","japan","Japan",552,2022,1,"recovery","Person","Singapore Tourism Board",1.03415328699627,-1.36525249159488
2022-02-01,"Visitor Arrivals: Japan","japan","Japan",534,2022,2,"recovery","Person","Singapore Tourism Board",1.00043089720292,-1.36586339681377
2022-03-01,"Visitor Arrivals: Japan","japan","Japan",869,2022,3,"recovery","Person","Singapore Tourism Board",1.62804204057928,-1.35449377190656
2022-04-01,"Visitor Arrivals: Japan","japan","Japan",4343,2022,4,"recovery","Person","Singapore Tourism Board",8.13646327069712,-1.23658906465979
2022-05-01,"Visitor Arrivals: Japan","japan","Japan",6321,2022,5,"recovery","Person","Singapore Tourism Board",11.8421792157671,-1.16945736893898
2022-06-01,"Visitor Arrivals: Japan","japan","Japan",8386,2022,6,"recovery","Person","Singapore Tourism Board",15.710886711505,-1.09937296466017
2022-07-01,"Visitor Arrivals: Japan","japan","Japan",12266,2022,7,"recovery","Person","Singapore Tourism Board",22.979935178073,-0.967688950809431
2022-08-01,"Visitor Arrivals: Japan","japan","Japan",19153,2022,8,"recovery","Person","Singapore Tourism Board",35.8824962062311,-0.733949826224373
2022-09-01,"Visitor Arrivals: Japan","japan","Japan",19317,2022,9,"recovery","Person","Singapore Tourism Board",36.1897446465706,-0.728383800896661
2022-10-01,"Visitor Arrivals: Japan","japan","Japan",17459,2022,10,"recovery","Person","Singapore Tourism Board",32.7088446334564,-0.791442795158174
2022-11-01,"Visitor Arrivals: Japan","japan","Japan",22698,2022,11,"recovery","Person","Singapore Tourism Board",42.5239335294228,-0.613635437280852
2022-12-01,"Visitor Arrivals: Japan","japan","Japan",20209,2022,12,"recovery","Person","Singapore Tourism Board",37.8608764074414,-0.698110053382523
2023-01-01,"Visitor Arrivals: Japan","japan","Japan",18335,2023,1,"recovery","Person","Singapore Tourism Board",34.350000936733,-0.761712074505276
2023-02-01,"Visitor Arrivals: Japan","japan","Japan",32932,2023,2,"recovery","Person","Singapore Tourism Board",61.6969855930457,-0.266301881160119
2023-03-01,"Visitor Arrivals: Japan","japan","Japan",36302,2023,3,"recovery","Person","Singapore Tourism Board",68.0105663488019,-0.151926848511412
2023-04-01,"Visitor Arrivals: Japan","japan","Japan",22134,2023,4,"recovery","Person","Singapore Tourism Board",41.4672986492309,-0.632777134139567
2023-05-01,"Visitor Arrivals: Japan","japan","Japan",29130,2023,5,"recovery","Person","Singapore Tourism Board",54.5740674822489,-0.39533863906231
2023-06-01,"Visitor Arrivals: Japan","japan","Japan",25370,2023,6,"recovery","Person","Singapore Tourism Board",47.5298349476366,-0.522949951453746
2023-07-01,"Visitor Arrivals: Japan","japan","Japan",42730,2023,7,"recovery","Person","Singapore Tourism Board",80.0532064372295,0.0662341929918197
2023-08-01,"Visitor Arrivals: Japan","japan","Japan",68304,2023,8,"recovery","Person","Singapore Tourism Board",127.965228469191,0.934194752326549
2023-09-01,"Visitor Arrivals: Japan","japan","Japan",45989,2023,9,"recovery","Person","Singapore Tourism Board",86.1588324559267,0.176841976790673
2023-10-01,"Visitor Arrivals: Japan","japan","Japan",38073,2023,10,"recovery","Person","Singapore Tourism Board",71.3284748112483,-0.0918205628078923
2023-11-01,"Visitor Arrivals: Japan","japan","Japan",41412,2023,11,"recovery","Person","Singapore Tourism Board",77.5839781179159,0.0215023552971621
2023-12-01,"Visitor Arrivals: Japan","japan","Japan",32124,2023,12,"recovery","Person","Singapore Tourism Board",60.1832249845439,-0.293724737652747
2024-01-01,"Visitor Arrivals: Japan","japan","Japan",37650,2024,1,"recovery","Person","Singapore Tourism Board",70.5359986511044,-0.106176835451929
2024-02-01,"Visitor Arrivals: Japan","japan","Japan",45253,2024,2,"recovery","Person","Singapore Tourism Board",84.7799614065983,0.151862741173626
2024-03-01,"Visitor Arrivals: Japan","japan","Japan",54844,2024,3,"recovery","Person","Singapore Tourism Board",102.748374768159,0.47737340530827
2024-04-01,"Visitor Arrivals: Japan","japan","Japan",32397,2024,4,"recovery","Person","Singapore Tourism Board",60.6946812297432,-0.284459341832836
2024-05-01,"Visitor Arrivals: Japan","japan","Japan",39046,2024,5,"recovery","Person","Singapore Tourism Board",73.1513573261892,-0.0587977418087255
2024-06-01,"Visitor Arrivals: Japan","japan","Japan",33853,2024,6,"recovery","Person","Singapore Tourism Board",63.4224478708058,-0.235043897459983
2024-07-01,"Visitor Arrivals: Japan","japan","Japan",51143,2024,7,"recovery","Person","Singapore Tourism Board",95.8146767334245,0.351764504467658
2024-08-01,"Visitor Arrivals: Japan","japan","Japan",81803,2024,8,"recovery","Person","Singapore Tourism Board",153.255147348109,1.3923397273191
2024-09-01,"Visitor Arrivals: Japan","japan","Japan",57825,2024,9,"recovery","Person","Singapore Tourism Board",108.333177211158,0.578546097393076
2024-10-01,"Visitor Arrivals: Japan","japan","Japan",51819,2024,10,"recovery","Person","Singapore Tourism Board",97.081139816775,0.374707389355054
2024-11-01,"Visitor Arrivals: Japan","japan","Japan",44327,2024,11,"recovery","Person","Singapore Tourism Board",83.0451317983401,0.120435061579352
2024-12-01,"Visitor Arrivals: Japan","japan","Japan",43001,2024,12,"recovery","Person","Singapore Tourism Board",80.5609157502295,0.0754317104540748
2025-01-01,"Visitor Arrivals: Japan","japan","Japan",40053,2025,1,"recovery","Person","Singapore Tourism Board",75.0379376885175,-0.0246209887294233
2025-02-01,"Visitor Arrivals: Japan","japan","Japan",55785,2025,2,"recovery","Person","Singapore Tourism Board",104.511306367911,0.509310172584957
2025-03-01,"Visitor Arrivals: Japan","japan","Japan",65548,2025,3,"recovery","Person","Singapore Tourism Board",122.801955898608,0.840658375477933
2025-04-01,"Visitor Arrivals: Japan","japan","Japan",31817,2025,4,"recovery","Person","Singapore Tourism Board",59.6080708919572,-0.304144065552792
2025-05-01,"Visitor Arrivals: Japan","japan","Japan",40441,2025,5,"recovery","Person","Singapore Tourism Board",75.7648425351743,-0.0114525873443496
