"date","series_id","country","arrivals","indexed_arrivals","zscore_arrivals","year","month","period"
2023-02-01,"thailand","thailand",37156,1.00931736071496,0.414562719353016,2023,2,"recovery"
2023-03-01,"thailand","thailand",43145,1.17200445494798,0.740026579670759,2023,3,"recovery"
2023-04-01,"thailand","thailand",49727,1.35079998913427,1.09771619874095,2023,4,"recovery"
2023-05-01,"thailand","thailand",40375,1.09675929698748,0.58949478920822,2023,5,"recovery"
2023-06-01,"thailand","thailand",31029,0.842881590742401,0.0815994413154787,2023,6,"recovery"
2023-07-01,"thailand","thailand",41367,1.1237062994051,0.643403647020075,2023,7,"recovery"
2023-08-01,"thailand","thailand",34938,0.949066905712656,0.294028599769654,2023,8,"recovery"
2023-09-01,"thailand","thailand",32307,0.877597587808655,0.151050570633575,2023,9,"recovery"
2023-10-01,"thailand","thailand",53442,1.4517154266156,1.29960269750208,2023,10,"recovery"
2023-11-01,"thailand","thailand",26808,0.728221008882732,-0.147784922418232,2023,11,"recovery"
2023-12-01,"thailand","thailand",29987,0.814576372477114,0.0249734031703646,2023,12,"recovery"
2024-01-01,"thailand","thailand",27196,0.738760763860593,-0.126699603032144,2024,1,"recovery"
2024-02-01,"thailand","thailand",31094,0.844647271344362,0.0851317757487152,2024,2,"recovery"
2024-03-01,"thailand","thailand",45975,1.24887947192568,0.893818986533209,2024,3,"recovery"
2024-04-01,"thailand","thailand",42520,1.1550267568522,0.706061825505024,2024,4,"recovery"
2024-05-01,"thailand","thailand",32889,0.893407220275446,0.182678549712707,2024,5,"recovery"
2024-06-01,"thailand","thailand",25664,0.697145030288213,-0.209954008443194,2024,6,"recovery"
2024-07-01,"thailand","thailand",32863,0.892700948034662,0.181265615939413,2024,7,"recovery"
2024-08-01,"thailand","thailand",27966,0.759677287914595,-0.0848550258999575,2024,8,"recovery"
2024-09-01,"thailand","thailand",27707,0.752641729823704,-0.0989300200262382,2024,9,"recovery"
2024-10-01,"thailand","thailand",44447,1.20737239562111,0.810781955548819,2024,10,"recovery"
2024-11-01,"thailand","thailand",26740,0.726373835329911,-0.151480287671464,2024,11,"recovery"
2024-12-01,"thailand","thailand",30436,0.826773150789123,0.049373682563029,2024,12,"recovery"
2025-01-01,"thailand","thailand",23423,0.63626979599598,-0.331738030979855,2025,1,"recovery"
2025-02-01,"thailand","thailand",26711,0.725586070138266,-0.153056252264754,2025,2,"recovery"
2025-03-01,"thailand","thailand",29757,0.808328579577867,0.012474373637374,2025,3,"recovery"
2025-04-01,"thailand","thailand",41843,1.13663651427485,0.669271203792699,2025,4,"recovery"
2025-05-01,"thailand","thailand",39123,1.06274957216201,0.521456593663419,2025,5,"recovery"
2025-06-01,"thailand","thailand",26174,0.710998831934371,-0.182238769043954,2025,6,"recovery"
2025-07-01,"thailand","thailand",36228,0.984108874582349,0.364131852367732,2025,7,"recovery"
2025-08-01,"thailand","thailand",31917,0.867003504196887,0.129856564034156,2025,8,"recovery"
2025-09-01,"thailand","thailand",26947,0.731996848939233,-0.140231161091772,2025,9,"recovery"
2025-10-01,"thailand","thailand",49763,1.35177790454459,1.0996725685809,2025,10,"recovery"
2025-11-01,"thailand","thailand",27797,0.755086518349496,-0.0940390954263723,2025,11,"recovery"
2025-12-01,"thailand","thailand",26805,0.728139515931872,-0.147947953238228,2025,12,"recovery"
2017-01-01,"germany","germany",37068,1,1.14233510954206,2017,1,"pre_covid"
2017-02-01,"germany","germany",40022,1.07969137800799,1.35751797921856,2017,2,"pre_covid"
2017-03-01,"germany","germany",43618,1.17670227689651,1.61946706498588,2017,3,"pre_covid"
2017-04-01,"germany","germany",30420,0.820653933311751,0.658064385909918,2017,4,"pre_covid"
2017-05-01,"germany","germany",17427,0.470135966332146,-0.288405155629255,2017,5,"pre_covid"
2017-06-01,"germany","germany",16274,0.439030970108989,-0.372394948702037,2017,6,"pre_covid"
2017-07-01,"germany","germany",21206,0.572083737995036,-0.013125512938842,2017,7,"pre_covid"
2017-08-01,"germany","germany",26590,0.717330311859286,0.379069669978645,2017,8,"pre_covid"
2017-09-01,"germany","germany",24858,0.670605373907413,0.252902868936095,2017,9,"pre_covid"
2017-10-01,"germany","germany",27617,0.745036149778785,0.453881046809302,2017,10,"pre_covid"
2017-11-01,"germany","germany",28423,0.766779971943455,0.512593772929565,2017,11,"pre_covid"
2017-12-01,"germany","germany",28863,0.778650048559404,0.544645385203653,2017,12,"pre_covid"
2018-01-01,"germany","germany",38733,1.04491744901263,1.26362132417015,2018,1,"pre_covid"
2018-02-01,"germany","germany",36701,0.990099277004424,1.11560115112254,2018,2,"pre_covid"
2018-03-01,"germany","germany",36973,0.997437142548829,1.13541487507379,2018,3,"pre_covid"
2018-04-01,"germany","germany",26640,0.718679184202007,0.382711898646155,2018,4,"pre_covid"
2018-05-01,"germany","germany",20136,0.543217869860796,-0.091069206423558,2018,5,"pre_covid"
2018-06-01,"germany","germany",17397,0.469326642926513,-0.290590492829761,2018,6,"pre_covid"
2018-07-01,"germany","germany",25215,0.680236322434445,0.278908381622117,2018,7,"pre_covid"
2018-08-01,"germany","germany",29525,0.796509118377037,0.592868492761487,2018,8,"pre_covid"
2018-09-01,"germany","germany",28000,0.755368511924032,0.481780518402429,2018,9,"pre_covid"
2018-10-01,"germany","germany",28808,0.777166288982411,0.540638933669392,2018,10,"pre_covid"
2018-11-01,"germany","germany",29465,0.794890471565771,0.588497818360475,2018,11,"pre_covid"
2018-12-01,"germany","germany",39214,1.05789360094961,1.29865956395159,2018,12,"pre_covid"
2019-01-01,"germany","germany",46784,1.26211287363764,1.85009298421262,2019,1,"pre_covid"
2019-02-01,"germany","germany",41522,1.12015754828963,1.46678483924386,2019,2,"pre_covid"
2019-03-01,"germany","germany",44963,1.21298694291572,1.7174430161419,2019,3,"pre_covid"
2019-04-01,"germany","germany",33428,0.901802093449876,0.877180862547325,2019,4,"pre_covid"
2019-05-01,"germany","germany",18753,0.50590806086112,-0.191813251366887,2019,5,"pre_covid"
2019-06-01,"germany","germany",17574,0.474101651019747,-0.277697003346775,2019,6,"pre_covid"
2019-07-01,"germany","germany",23843,0.643223265350167,0.17896562698564,2019,7,"pre_covid"
2019-08-01,"germany","germany",27209,0.734029351462178,0.42416046088242,2019,8,"pre_covid"
2019-09-01,"germany","germany",26979,0.727824538685659,0.407406209011873,2019,9,"pre_covid"
2019-10-01,"germany","germany",28485,0.76845257364843,0.517110136477277,2019,10,"pre_covid"
2019-11-01,"germany","germany",37191,1.00331822596309,1.15129499206413,2019,11,"pre_covid"
2019-12-01,"germany","germany",34026,0.917934606668825,0.920741917410746,2019,12,"pre_covid"
2020-01-01,"germany","germany",40228,1.08524873206,1.3725239613287,2020,1,"pre_covid"
2020-02-01,"germany","germany",39857,1.075240099277,1.34549862461577,2020,2,"covid_shock"
2020-03-01,"germany","germany",14758,0.398133160677673,-0.482827321900943,2020,3,"covid_shock"
2020-04-01,"germany","germany",2,5.39548937088594e-05,-1.55772184625652,2020,4,"covid_shock"
2020-05-01,"germany","germany",7,0.000188842127981008,-1.55735762338977,2020,5,"covid_shock"
2020-06-01,"germany","germany",19,0.000512571490234164,-1.55648348850957,2020,6,"covid_shock"
2020-07-01,"germany","germany",74,0.0019963310672278,-1.55247703697531,2020,7,"covid_shock"
2020-08-01,"germany","germany",133,0.00358800043163915,-1.54817920714765,2020,8,"covid_shock"
2020-09-01,"germany","germany",78,0.00210424085464552,-1.55218565868191,2020,9,"covid_shock"
2020-10-01,"germany","germany",121,0.00326427106938599,-1.54905334202785,2020,10,"covid_shock"
2020-11-01,"germany","germany",114,0.00307542894140499,-1.5495632540413,2020,11,"covid_shock"
2020-12-01,"germany","germany",172,0.00464012085896191,-1.54533826878699,2020,12,"covid_shock"
2021-01-01,"germany","germany",194,0.00523362468975936,-1.54373568817328,2021,1,"covid_shock"
2021-02-01,"germany","germany",146,0.00393870724074674,-1.54723222769409,2021,2,"covid_shock"
2021-03-01,"germany","germany",135,0.00364195532534801,-1.54803351800095,2021,3,"covid_shock"
2021-04-01,"germany","germany",114,0.00307542894140499,-1.5495632540413,2021,4,"covid_shock"
2021-05-01,"germany","germany",57,0.00153771447070249,-1.55371539472226,2021,5,"covid_shock"
2021-06-01,"germany","germany",42,0.00113305276788605,-1.55480806332251,2021,6,"covid_shock"
2021-07-01,"germany","germany",151,0.00407359447501888,-1.54686800482734,2021,7,"covid_shock"
2021-08-01,"germany","germany",139,0.00374986511276573,-1.54774213970754,2021,8,"covid_shock"
2021-09-01,"germany","germany",769,0.0207456566310564,-1.50185005849692,2021,9,"covid_shock"
2021-10-01,"germany","germany",997,0.0268965145138664,-1.48524149577307,2021,10,"covid_shock"
2021-11-01,"germany","germany",1074,0.0289737779216575,-1.47963246362511,2021,11,"covid_shock"
2021-12-01,"germany","germany",1594,0.0430020502859609,-1.441753285483,2021,12,"covid_shock"
2022-01-01,"germany","germany",1193,0.0321840940973346,-1.47096395939643,2022,1,"recovery"
2022-02-01,"germany","germany",1645,0.0443779000755369,-1.43803821224214,2022,2,"recovery"
2022-03-01,"germany","germany",2434,0.0656631056436819,-1.38056384386883,2022,3,"recovery"
2022-04-01,"germany","germany",5378,0.145084709183123,-1.16610941992584,2022,4,"recovery"
2022-05-01,"germany","germany",7034,0.189759361174058,-1.0454788064579,2022,5,"recovery"
2022-06-01,"germany","germany",8868,0.239235998705083,-0.911881858933632,2022,6,"recovery"
2022-07-01,"germany","germany",12345,0.333036581417935,-0.658601277394981,2022,7,"recovery"
2022-08-01,"germany","germany",16917,0.456377468436387,-0.325555888037858,2022,8,"recovery"
2022-09-01,"germany","germany",17810,0.480468328477393,-0.260505684036127,2022,9,"recovery"
2022-10-01,"germany","germany",18184,0.49055789360095,-0.233261813603152,2022,10,"recovery"
2022-11-01,"germany","germany",18279,0.49312075105212,-0.226341579134883,2022,11,"recovery"
2022-12-01,"germany","germany",20499,0.553010683068954,-0.0646266262974347,2022,12,"recovery"
2023-01-01,"germany","germany",26678,0.719704327182475,0.385479992433462,2023,1,"recovery"
2023-02-01,"germany","germany",31063,0.83800043163915,0.704903446574098,2023,2,"recovery"
2023-03-01,"germany","germany",34976,0.943563181180533,0.989944262093437,2023,3,"recovery"
2023-04-01,"germany","germany",24219,0.653366785367433,0.206355186565316,2023,4,"recovery"
2023-05-01,"germany","germany",22534,0.607909787417719,0.0836120804702261,2023,5,"recovery"
2023-06-01,"germany","germany",15026,0.405363116434661,-0.463304976243089,2023,6,"recovery"
2023-07-01,"germany","germany",21074,0.568522715010251,-0.0227409966210686,2023,7,"recovery"
2023-08-01,"germany","germany",24633,0.664535448365167,0.2365128399323,2023,8,"recovery"
2023-09-01,"germany","germany",25075,0.676459479874825,0.268710141353089,2023,9,"recovery"
2023-10-01,"germany","germany",24581,0.663132621128736,0.232724922118089,2023,10,"recovery"
2023-11-01,"germany","germany",26528,0.715657710154311,0.374553306430932,2023,11,"recovery"
2023-12-01,"germany","germany",25476,0.687277436063451,0.29792081526652,2023,12,"recovery"
2024-01-01,"germany","germany",40121,1.08236214524657,1.36472959198023,2024,1,"recovery"
2024-02-01,"germany","germany",37725,1.01772418258336,1.19019399423314,2024,2,"recovery"
2024-03-01,"germany","germany",39349,1.06153555627495,1.30849358135387,2024,3,"recovery"
2024-04-01,"germany","germany",27952,0.754073594475019,0.47828397888162,2024,4,"recovery"
2024-05-01,"germany","germany",24536,0.661918636020287,0.22944691631733,2024,5,"recovery"
2024-06-01,"germany","germany",13930,0.375795834682206,-0.543142628634911,2024,6,"recovery"
2024-07-01,"germany","germany",21116,0.569655767778137,-0.0196815245403602,2024,7,"recovery"
2024-08-01,"germany","germany",27501,0.741906765943671,0.445431076300679,2024,8,"recovery"
2024-09-01,"germany","germany",23795,0.641928347901155,0.175469087464831,2024,9,"recovery"
2024-10-01,"germany","germany",26180,0.706269558648969,0.349203394905062,2024,10,"recovery"
2024-11-01,"germany","germany",26020,0.701953167152261,0.33754826316903,2024,11,"recovery"
2024-12-01,"germany","germany",31729,0.8559674112442,0.753417932425332,2024,12,"recovery"
2025-01-01,"germany","germany",39376,1.06226394734002,1.31046038483433,2025,1,"recovery"
2025-02-01,"germany","germany",39200,1.05751591669364,1.29763973992469,2025,2,"recovery"
2025-03-01,"germany","germany",37577,1.0137315204489,1.17941299737731,2025,3,"recovery"
2025-04-01,"germany","germany",30761,0.829853242689112,0.682904385422337,2025,4,"recovery"
2025-05-01,"germany","germany",26299,0.709479874824647,0.357871899133736,2025,5,"recovery"
2025-06-01,"germany","germany",15844,0.427430667961584,-0.403718115242624,2025,6,"recovery"
2025-07-01,"germany","germany",23199,0.625849789575915,0.13205372174811,2025,7,"recovery"
2025-08-01,"germany","germany",32190,0.868404014244092,0.786999280739775,2025,8,"recovery"
2025-09-01,"germany","germany",25397,0.685146217761951,0.292166093971854,2025,9,"recovery"
2025-10-01,"germany","germany",26922,0.726286824214956,0.403254068330912,2025,10,"recovery"
2025-11-01,"germany","germany",24859,0.670632351354268,0.252975713509445,2025,11,"recovery"
2025-12-01,"germany","germany",34756,0.937628142872559,0.973918455956393,2025,12,"recovery"
2017-01-01,"hong_kong_sar_china","hong kong sar china",34436,1,0.640914336721782,2017,1,"pre_covid"
2017-02-01,"hong_kong_sar_china","hong kong sar china",33169,0.963207108839586,0.562028989060488,2017,2,"pre_covid"
2017-03-01,"hong_kong_sar_china","hong kong sar china",33561,0.97459054477872,0.586435505463982,2017,3,"pre_covid"
2017-04-01,"hong_kong_sar_china","hong kong sar china",53971,1.56728423742595,1.85719315800305,2017,4,"pre_covid"
2017-05-01,"hong_kong_sar_china","hong kong sar china",33784,0.981066325937972,0.600319824744541,2017,5,"pre_covid"
2017-06-01,"hong_kong_sar_china","hong kong sar china",32684,0.949123010802648,0.531832151163308,2017,6,"pre_covid"
2017-07-01,"hong_kong_sar_china","hong kong sar china",54124,1.5717272621675,1.86671917078299,2017,7,"pre_covid"
2017-08-01,"hong_kong_sar_china","hong kong sar china",55265,1.60486119177605,1.93775956674316,2017,8,"pre_covid"
2017-09-01,"hong_kong_sar_china","hong kong sar china",31937,0.927430595888024,0.485322794649507,2017,9,"pre_covid"
2017-10-01,"hong_kong_sar_china","hong kong sar china",32964,0.957254036473458,0.549265377165804,2017,10,"pre_covid"
2017-11-01,"hong_kong_sar_china","hong kong sar china",33174,0.963352305726565,0.562340296667676,2017,11,"pre_covid"
2017-12-01,"hong_kong_sar_china","hong kong sar china",36712,1.06609362295272,0.782621559513497,2017,12,"pre_covid"
2018-01-01,"hong_kong_sar_china","hong kong sar china",29758,0.864153792542688,0.349654939437227,2018,1,"pre_covid"
2018-02-01,"hong_kong_sar_china","hong kong sar china",36433,1.05799163665931,0.765250595032439,2018,2,"pre_covid"
2018-03-01,"hong_kong_sar_china","hong kong sar china",41979,1.21904402369613,1.11055299292473,2018,3,"pre_covid"
2018-04-01,"hong_kong_sar_china","hong kong sar china",41414,1.20263677546753,1.07537523331255,2018,4,"pre_covid"
2018-05-01,"hong_kong_sar_china","hong kong sar china",36379,1.05642351027994,0.761888472874815,2018,5,"pre_covid"
2018-06-01,"hong_kong_sar_china","hong kong sar china",38115,1.10683586943896,0.869974474090289,2018,6,"pre_covid"
2018-07-01,"hong_kong_sar_china","hong kong sar china",52507,1.52477058891857,1.76604229061857,2018,7,"pre_covid"
2018-08-01,"hong_kong_sar_china","hong kong sar china",56484,1.64026019282147,2.01365636137545,2018,8,"pre_covid"
2018-09-01,"hong_kong_sar_china","hong kong sar china",35588,1.0334533627599,0.712639609417764,2018,9,"pre_covid"
2018-10-01,"hong_kong_sar_china","hong kong sar china",34865,1.01245789290278,0.667624529418463,2018,10,"pre_covid"
2018-11-01,"hong_kong_sar_china","hong kong sar china",32620,0.947264490649321,0.527847413791309,2018,11,"pre_covid"
2018-12-01,"hong_kong_sar_china","hong kong sar china",36982,1.07393425484958,0.799432170301618,2018,12,"pre_covid"
2019-01-01,"hong_kong_sar_china","hong kong sar china",30056,0.872807527006621,0.368208872825597,2019,1,"pre_covid"
2019-02-01,"hong_kong_sar_china","hong kong sar china",38921,1.13024160761993,0.920157260368902,2019,2,"pre_covid"
2019-03-01,"hong_kong_sar_china","hong kong sar china",34355,0.997647810430944,0.635871153485345,2019,3,"pre_covid"
2019-04-01,"hong_kong_sar_china","hong kong sar china",52206,1.51602973632245,1.74730157266589,2019,4,"pre_covid"
2019-05-01,"hong_kong_sar_china","hong kong sar china",36429,1.05787547914973,0.765001548946689,2019,5,"pre_covid"
2019-06-01,"hong_kong_sar_china","hong kong sar china",36226,1.05198048553839,0.75236246009488,2019,6,"pre_covid"
2019-07-01,"hong_kong_sar_china","hong kong sar china",50820,1.47578115925195,1.66100710395354,2019,7,"pre_covid"
2019-08-01,"hong_kong_sar_china","hong kong sar china",52768,1.53234986641886,1.78229254771376,2019,8,"pre_covid"
2019-09-01,"hong_kong_sar_china","hong kong sar china",35351,1.02657103031711,0.69788362883708,2019,9,"pre_covid"
2019-10-01,"hong_kong_sar_china","hong kong sar china",36073,1.04753746079684,0.742836447314944,2019,10,"pre_covid"
2019-11-01,"hong_kong_sar_china","hong kong sar china",40383,1.17269717737252,1.0111836047105,2019,11,"pre_covid"
2019-12-01,"hong_kong_sar_china","hong kong sar china",44954,1.30543617144848,1.29578101920125,2019,12,"pre_covid"
2020-01-01,"hong_kong_sar_china","hong kong sar china",38681,1.12327215704495,0.905214495223905,2020,1,"pre_covid"
2020-02-01,"hong_kong_sar_china","hong kong sar china",12808,0.371936345684749,-0.705677848928143,2020,2,"covid_shock"
2020-03-01,"hong_kong_sar_china","hong kong sar china",5315,0.154344290858404,-1.17220342905922,2020,3,"covid_shock"
2020-04-01,"hong_kong_sar_china","hong kong sar china",13,0.000377511906144732,-1.50231401572076,2020,4,"covid_shock"
2020-05-01,"hong_kong_sar_china","hong kong sar china",2,5.80787547914973e-05,-1.50299889245658,2020,5,"covid_shock"
2020-06-01,"hong_kong_sar_china","hong kong sar china",68,0.00197467766291091,-1.4988896320417,2020,6,"covid_shock"
2020-07-01,"hong_kong_sar_china","hong kong sar china",333,0.0096701126727843,-1.48239032886077,2020,7,"covid_shock"
2020-08-01,"hong_kong_sar_china","hong kong sar china",342,0.00993146706934603,-1.48182997516783,2020,8,"covid_shock"
2020-09-01,"hong_kong_sar_china","hong kong sar china",291,0.00845045882216285,-1.48500531276114,2020,9,"covid_shock"
2020-10-01,"hong_kong_sar_china","hong kong sar china",300,0.00871181321872459,-1.4844449590682,2020,10,"covid_shock"
2020-11-01,"hong_kong_sar_china","hong kong sar china",313,0.00908932512486932,-1.48363555928952,2020,11,"covid_shock"
2020-12-01,"hong_kong_sar_china","hong kong sar china",510,0.0148100824718318,-1.47137003956633,2020,12,"covid_shock"
2021-01-01,"hong_kong_sar_china","hong kong sar china",288,0.00836334068997561,-1.48519209732545,2021,1,"covid_shock"
2021-02-01,"hong_kong_sar_china","hong kong sar china",245,0.00711464746195842,-1.48786934274727,2021,2,"covid_shock"
2021-03-01,"hong_kong_sar_china","hong kong sar china",245,0.00711464746195842,-1.48786934274727,2021,3,"covid_shock"
2021-04-01,"hong_kong_sar_china","hong kong sar china",221,0.00641770240446045,-1.48936361926177,2021,4,"covid_shock"
2021-05-01,"hong_kong_sar_china","hong kong sar china",276,0.00801486816122662,-1.4859392355827,2021,5,"covid_shock"
2021-06-01,"hong_kong_sar_china","hong kong sar china",361,0.0104832152398653,-1.48064700626052,2021,6,"covid_shock"
2021-07-01,"hong_kong_sar_china","hong kong sar china",750,0.0217795330468115,-1.45642727442134,2021,7,"covid_shock"
2021-08-01,"hong_kong_sar_china","hong kong sar china",602,0.0174817051922407,-1.46564197959408,2021,8,"covid_shock"
2021-09-01,"hong_kong_sar_china","hong kong sar china",669,0.0194273434777558,-1.46147045765777,2021,9,"covid_shock"
2021-10-01,"hong_kong_sar_china","hong kong sar china",494,0.0143454524334998,-1.47236622390933,2021,10,"covid_shock"
2021-11-01,"hong_kong_sar_china","hong kong sar china",527,0.0153037518875595,-1.4703115937019,2021,11,"covid_shock"
2021-12-01,"hong_kong_sar_china","hong kong sar china",754,0.0218956905563945,-1.45617822833559,2021,12,"covid_shock"
2022-01-01,"hong_kong_sar_china","hong kong sar china",901,0.0261644790335695,-1.44702578468428,2022,1,"recovery"
2022-02-01,"hong_kong_sar_china","hong kong sar china",1794,0.0520966430479731,-1.3914262460406,2022,2,"recovery"
2022-03-01,"hong_kong_sar_china","hong kong sar china",3774,0.109594610291555,-1.26814843359438,2022,3,"recovery"
2022-04-01,"hong_kong_sar_china","hong kong sar china",7244,0.210361249854803,-1.05210095420631,2022,4,"recovery"
2022-05-01,"hong_kong_sar_china","hong kong sar china",8115,0.2356545475665,-0.99787116903426,2022,5,"recovery"
2022-06-01,"hong_kong_sar_china","hong kong sar china",9220,0.267743059588802,-0.929072187845839,2022,6,"recovery"
2022-07-01,"hong_kong_sar_china","hong kong sar china",11343,0.329393657799977,-0.796890977834059,2022,7,"recovery"
2022-08-01,"hong_kong_sar_china","hong kong sar china",10669,0.309821117435242,-0.838855243282923,2022,8,"recovery"
2022-09-01,"hong_kong_sar_china","hong kong sar china",13659,0.396648855848531,-0.652693294184843,2022,9,"recovery"
2022-10-01,"hong_kong_sar_china","hong kong sar china",16052,0.466140085956557,-0.503701473384942,2022,10,"recovery"
2022-11-01,"hong_kong_sar_china","hong kong sar china",19670,0.571204553374376,-0.278439288824121,2022,11,"recovery"
2022-12-01,"hong_kong_sar_china","hong kong sar china",26605,0.772592635613892,0.153344362344837,2022,12,"recovery"
2023-01-01,"hong_kong_sar_china","hong kong sar china",26208,0.76106400278778,0.128626538334155,2023,1,"recovery"
2023-02-01,"hong_kong_sar_china","hong kong sar china",20227,0.587379486583808,-0.243759621383442,2023,2,"recovery"
2023-03-01,"hong_kong_sar_china","hong kong sar china",23465,0.681408990591242,-0.0421568149688659,2023,3,"recovery"
2023-04-01,"hong_kong_sar_china","hong kong sar china",32791,0.952230224183994,0.538494133957119,2023,4,"recovery"
2023-05-01,"hong_kong_sar_china","hong kong sar china",26356,0.765361830642351,0.137841243506903,2023,5,"recovery"
2023-06-01,"hong_kong_sar_china","hong kong sar china",23179,0.673103728656058,-0.0599636100999866,2023,6,"recovery"
2023-07-01,"hong_kong_sar_china","hong kong sar china",32175,0.934341967708212,0.500141036751628,2023,7,"recovery"
2023-08-01,"hong_kong_sar_china","hong kong sar china",32627,0.947467766291091,0.528283244441371,2023,8,"recovery"
2023-09-01,"hong_kong_sar_china","hong kong sar china",25848,0.750609826925311,0.106212390616661,2023,9,"recovery"
2023-10-01,"hong_kong_sar_china","hong kong sar china",25108,0.729120687652457,0.0601388647529219,2023,10,"recovery"
2023-11-01,"hong_kong_sar_china","hong kong sar china",22646,0.657625740504124,-0.0931490010261661,2023,11,"recovery"
2023-12-01,"hong_kong_sar_china","hong kong sar china",26440,0.767801138343594,0.143071211307652,2023,12,"recovery"
2024-01-01,"hong_kong_sar_china","hong kong sar china",23460,0.681263793704263,-0.0424681225760533,2024,1,"recovery"
2024-02-01,"hong_kong_sar_china","hong kong sar china",26556,0.771169706121501,0.1502935477944,2024,2,"recovery"
2024-03-01,"hong_kong_sar_china","hong kong sar china",35836,1.04065512835405,0.728080466734261,2024,3,"recovery"
2024-04-01,"hong_kong_sar_china","hong kong sar china",26605,0.772592635613892,0.153344362344837,2024,4,"recovery"
2024-05-01,"hong_kong_sar_china","hong kong sar china",24420,0.709141596004182,0.0173029380039322,2024,5,"recovery"
2024-06-01,"hong_kong_sar_china","hong kong sar china",25388,0.737251713323266,0.0775720907554177,2024,6,"recovery"
2024-07-01,"hong_kong_sar_china","hong kong sar china",33929,0.985277035660355,0.609347745352977,2024,7,"recovery"
2024-08-01,"hong_kong_sar_china","hong kong sar china",35682,1.0361830642351,0.718492192432888,2024,8,"recovery"
2024-09-01,"hong_kong_sar_china","hong kong sar china",26627,0.773231501916599,0.154714115816462,2024,9,"recovery"
2024-10-01,"hong_kong_sar_china","hong kong sar china",25197,0.731705192240678,0.0656801401608581,2024,10,"recovery"
2024-11-01,"hong_kong_sar_china","hong kong sar china",24541,0.712655360669067,0.0248365820978679,2024,11,"recovery"
2024-12-01,"hong_kong_sar_china","hong kong sar china",23487,0.682047856893948,-0.0407870614972412,2024,12,"recovery"
2025-01-01,"hong_kong_sar_china","hong kong sar china",25869,0.751219653850621,0.107519882566848,2025,1,"recovery"
2025-02-01,"hong_kong_sar_china","hong kong sar china",21228,0.616447903356952,-0.18143583842452,2025,2,"recovery"
2025-03-01,"hong_kong_sar_china","hong kong sar china",23378,0.678882564757812,-0.0475735673339271,2025,3,"recovery"
2025-04-01,"hong_kong_sar_china","hong kong sar china",34549,1.00328144964572,0.647949888644217,2025,4,"recovery"
2025-05-01,"hong_kong_sar_china","hong kong sar china",32814,0.952898129864096,0.539926148950181,2025,5,"recovery"
2025-06-01,"hong_kong_sar_china","hong kong sar china",27750,0.805842722732025,0.224633804390757,2025,6,"recovery"
2025-07-01,"hong_kong_sar_china","hong kong sar china",38198,1.10924613776281,0.8751421803696,2025,7,"recovery"
2025-08-01,"hong_kong_sar_china","hong kong sar china",38784,1.12626321291672,0.911627431931966,2025,8,"recovery"
2025-09-01,"hong_kong_sar_china","hong kong sar china",22474,0.652630967592055,-0.103857982713413,2025,9,"recovery"
2025-10-01,"hong_kong_sar_china","hong kong sar china",26182,0.760308978975491,0.127007738776781,2025,10,"recovery"
2025-11-01,"hong_kong_sar_china","hong kong sar china",25066,0.727901033801835,0.0575238808525475,2025,11,"recovery"
2025-12-01,"hong_kong_sar_china","hong kong sar china",21355,0.620135904286212,-0.173528625201959,2025,12,"recovery"
